1,10,2573930
1,100,22399751
1,500,110991293
1,1000,222253825
1,2500,555782438
1,5000,1107351735
1,10000,2210756445
1,20000,4434505697
1,50000,11073433746
1,100000,22344322104
1,150000,33688167886
1,200000,45008944383
1,300000,68490997309
1,500000,115929081558
1,700000,165124808583
